w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
24,100,689,161,684,162,Click,1597,mouse,computer,lmq
24,100,589,161,584,155,Click,1451,mouse,computer,lmq
24,100,689,161,689,158,Click,1324,mouse,computer,lmq
24,100,589,161,589,162,Click,1403,mouse,computer,lmq
24,100,689,161,687,162,Click,1298,mouse,computer,lmq
24,100,589,161,587,156,Click,1266,mouse,computer,lmq
24,100,689,161,684,159,Click,1211,mouse,computer,lmq
24,100,589,161,584,162,Click,1226,mouse,computer,lmq
24,100,689,161,685,159,Click,1226,mouse,computer,lmq
24,100,589,161,589,156,Click,1203,mouse,computer,lmq
24,100,689,161,687,160,Click,1240,mouse,computer,lmq
24,100,589,161,585,160,Click,1077,mouse,computer,lmq
24,100,689,161,684,163,Click,1215,mouse,computer,lmq
24,100,589,161,588,159,Click,1060,mouse,computer,lmq
24,100,689,161,693,161,Click,1314,mouse,computer,lmq
24,100,589,161,592,158,Click,1096,mouse,computer,lmq
24,100,689,161,685,160,Click,1182,mouse,computer,lmq
24,100,589,161,594,160,Click,1088,mouse,computer,lmq
12,300,789,161,790,159,Click,2143,mouse,computer,lmq
12,300,489,161,490,162,Click,1721,mouse,computer,lmq
12,300,789,161,787,162,Click,1730,mouse,computer,lmq
12,300,489,161,491,160,Click,1706,mouse,computer,lmq
12,300,789,161,791,162,Click,1686,mouse,computer,lmq
12,300,489,161,495,159,Click,2744,mouse,computer,lmq
12,300,789,161,791,162,Click,1736,mouse,computer,lmq
12,300,489,161,489,160,Click,1633,mouse,computer,lmq
12,300,789,161,791,161,Click,1617,mouse,computer,lmq
12,300,489,161,491,161,Click,1559,mouse,computer,lmq
12,300,789,161,785,161,Click,1661,mouse,computer,lmq
12,300,489,161,489,162,Click,1467,mouse,computer,lmq
12,300,789,161,786,161,Click,1490,mouse,computer,lmq
12,300,489,161,489,162,Click,1477,mouse,computer,lmq
12,300,789,161,790,159,Click,1671,mouse,computer,lmq
12,300,489,161,491,163,Click,1449,mouse,computer,lmq
12,300,789,161,787,162,Click,1893,mouse,computer,lmq
12,300,489,161,489,161,Click,1424,mouse,computer,lmq
24,200,739,161,742,162,Click,1377,mouse,computer,lmq
24,200,539,161,539,161,Click,1287,mouse,computer,lmq
24,200,739,161,744,160,Click,1236,mouse,computer,lmq
24,200,539,161,543,159,Click,1135,mouse,computer,lmq
24,200,739,161,740,160,Click,1295,mouse,computer,lmq
24,200,539,161,531,155,Click,1165,mouse,computer,lmq
24,200,739,161,741,159,Click,1367,mouse,computer,lmq
24,200,539,161,536,161,Click,1278,mouse,computer,lmq
24,200,739,161,738,163,Click,1192,mouse,computer,lmq
24,200,539,161,544,159,Click,1216,mouse,computer,lmq
24,200,739,161,734,159,Click,1321,mouse,computer,lmq
24,200,539,161,541,157,Click,1062,mouse,computer,lmq
24,200,739,161,739,158,Click,1203,mouse,computer,lmq
24,200,539,161,529,157,Click,1335,mouse,computer,lmq
24,200,739,161,738,162,Click,1257,mouse,computer,lmq
24,200,539,161,547,159,Click,1210,mouse,computer,lmq
24,200,739,161,744,166,Click,1269,mouse,computer,lmq
24,200,539,161,538,161,Click,1200,mouse,computer,lmq
12,100,689,161,693,158,Click,1794,mouse,computer,lmq
12,100,589,161,590,160,Click,1033,mouse,computer,lmq
12,100,689,161,690,161,Click,1151,mouse,computer,lmq
12,100,589,161,590,160,Click,1222,mouse,computer,lmq
12,100,689,161,690,162,Click,1446,mouse,computer,lmq
12,100,589,161,590,158,Click,1219,mouse,computer,lmq
12,100,689,161,691,157,Click,1285,mouse,computer,lmq
12,100,589,161,589,163,Click,1332,mouse,computer,lmq
12,100,689,161,687,162,Click,1220,mouse,computer,lmq
12,100,589,161,588,160,Click,1371,mouse,computer,lmq
12,100,689,161,691,161,Click,1215,mouse,computer,lmq
12,100,589,161,589,159,Click,1281,mouse,computer,lmq
12,100,689,161,688,160,Click,1423,mouse,computer,lmq
12,100,589,161,589,159,Click,1336,mouse,computer,lmq
12,100,689,161,690,161,Click,1499,mouse,computer,lmq
12,100,589,161,587,158,Click,1220,mouse,computer,lmq
12,100,689,161,691,163,Click,1325,mouse,computer,lmq
12,100,589,161,589,163,Click,1407,mouse,computer,lmq
36,100,689,161,698,162,Click,1200,mouse,computer,lmq
36,100,589,161,594,161,Click,859,mouse,computer,lmq
36,100,689,161,682,162,Click,1176,mouse,computer,lmq
36,100,589,161,588,163,Click,1016,mouse,computer,lmq
36,100,689,161,695,156,Click,900,mouse,computer,lmq
36,100,589,161,594,150,Click,900,mouse,computer,lmq
36,100,689,161,699,153,Click,1034,mouse,computer,lmq
36,100,589,161,589,158,Click,941,mouse,computer,lmq
36,100,689,161,690,164,Click,1005,mouse,computer,lmq
36,100,589,161,587,163,Click,1015,mouse,computer,lmq
36,100,689,161,686,160,Click,1155,mouse,computer,lmq
36,100,589,161,586,160,Click,894,mouse,computer,lmq
36,100,689,161,686,160,Click,1066,mouse,computer,lmq
36,100,589,161,596,162,Click,1019,mouse,computer,lmq
36,100,689,161,691,163,Click,1023,mouse,computer,lmq
36,100,589,161,589,160,Click,943,mouse,computer,lmq
36,100,689,161,689,157,Click,963,mouse,computer,lmq
36,100,589,161,589,161,Click,1011,mouse,computer,lmq
24,300,789,161,796,155,Click,1114,mouse,computer,lmq
24,300,489,161,484,159,Click,1198,mouse,computer,lmq
24,300,789,161,786,160,Click,1375,mouse,computer,lmq
24,300,489,161,491,161,Click,1326,mouse,computer,lmq
24,300,789,161,779,155,Click,1486,mouse,computer,lmq
24,300,489,161,483,157,Click,1567,mouse,computer,lmq
24,300,789,161,795,155,Click,1466,mouse,computer,lmq
24,300,489,161,488,159,Click,1327,mouse,computer,lmq
24,300,789,161,784,155,Click,1516,mouse,computer,lmq
24,300,489,161,488,161,Click,1300,mouse,computer,lmq
24,300,789,161,796,162,Click,1328,mouse,computer,lmq
24,300,489,161,486,160,Click,1231,mouse,computer,lmq
24,300,789,161,787,161,Click,1519,mouse,computer,lmq
24,300,489,161,488,160,Click,1267,mouse,computer,lmq
24,300,789,161,790,161,Click,1518,mouse,computer,lmq
24,300,489,161,491,163,Click,1287,mouse,computer,lmq
24,300,789,161,790,160,Click,1815,mouse,computer,lmq
24,300,489,161,489,162,Click,1919,mouse,computer,lmq
36,300,789,161,790,160,Click,1449,mouse,computer,lmq
36,300,489,161,485,159,Click,1149,mouse,computer,lmq
36,300,789,161,786,162,Click,1954,mouse,computer,lmq
