w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
24,300,337,101,332,100,Click,576,finger, mobileDevice,guoyuanchen
24,300,37,101,32,109,Click,494,finger, mobileDevice,guoyuanchen
24,300,337,101,338,95,Click,554,finger, mobileDevice,guoyuanchen
24,300,37,101,38,103,Click,516,finger, mobileDevice,guoyuanchen
24,300,337,101,339,98,Click,554,finger, mobileDevice,guoyuanchen
24,300,37,101,34,105,Click,554,finger, mobileDevice,guoyuanchen
24,300,337,101,326,97,Click,559,finger, mobileDevice,guoyuanchen
24,300,37,101,33,105,Click,547,finger, mobileDevice,guoyuanchen
24,300,337,101,331,98,Click,494,finger, mobileDevice,guoyuanchen
24,300,37,101,35,103,Click,521,finger, mobileDevice,guoyuanchen
24,300,337,101,333,98,Click,509,finger, mobileDevice,guoyuanchen
24,300,37,101,31,101,Click,536,finger, mobileDevice,guoyuanchen
24,300,337,101,333,97,Click,524,finger, mobileDevice,guoyuanchen
24,300,37,101,26,102,Click,550,finger, mobileDevice,guoyuanchen
24,300,337,101,330,91,Click,561,finger, mobileDevice,guoyuanchen
24,300,37,101,35,104,Click,536,finger, mobileDevice,guoyuanchen
24,300,337,101,332,94,Click,553,finger, mobileDevice,guoyuanchen
24,300,37,101,28,99,Click,594,finger, mobileDevice,guoyuanchen
12,300,337,101,327,93,Click,585,finger, mobileDevice,guoyuanchen
12,300,37,101,31,102,Click,549,finger, mobileDevice,guoyuanchen
12,300,337,101,327,93,Click,543,finger, mobileDevice,guoyuanchen
12,300,37,101,39,102,Click,560,finger, mobileDevice,guoyuanchen
12,300,337,101,340,91,Click,570,finger, mobileDevice,guoyuanchen
12,300,37,101,35,103,Click,580,finger, mobileDevice,guoyuanchen
12,300,337,101,330,96,Click,618,finger, mobileDevice,guoyuanchen
12,300,37,101,31,98,Click,594,finger, mobileDevice,guoyuanchen
12,300,337,101,337,95,Click,555,finger, mobileDevice,guoyuanchen
12,300,37,101,31,98,Click,597,finger, mobileDevice,guoyuanchen
12,300,337,101,329,95,Click,513,finger, mobileDevice,guoyuanchen
12,300,37,101,37,99,Click,646,finger, mobileDevice,guoyuanchen
12,300,337,101,334,100,Click,544,finger, mobileDevice,guoyuanchen
12,300,37,101,31,104,Click,572,finger, mobileDevice,guoyuanchen
12,300,337,101,336,91,Click,546,finger, mobileDevice,guoyuanchen
12,300,37,101,33,101,Click,604,finger, mobileDevice,guoyuanchen
12,300,337,101,340,98,Click,568,finger, mobileDevice,guoyuanchen
12,300,37,101,36,99,Click,537,finger, mobileDevice,guoyuanchen
24,200,287,101,298,97,Click,442,finger, mobileDevice,guoyuanchen
24,200,87,101,80,104,Click,450,finger, mobileDevice,guoyuanchen
24,200,287,101,293,104,Click,434,finger, mobileDevice,guoyuanchen
24,200,87,101,89,103,Click,485,finger, mobileDevice,guoyuanchen
24,200,287,101,295,102,Click,463,finger, mobileDevice,guoyuanchen
24,200,87,101,81,105,Click,469,finger, mobileDevice,guoyuanchen
24,200,287,101,288,100,Click,486,finger, mobileDevice,guoyuanchen
24,200,87,101,84,104,Click,430,finger, mobileDevice,guoyuanchen
24,200,287,101,291,103,Click,468,finger, mobileDevice,guoyuanchen
24,200,87,101,77,105,Click,432,finger, mobileDevice,guoyuanchen
24,200,287,101,295,100,Click,445,finger, mobileDevice,guoyuanchen
24,200,87,101,76,105,Click,439,finger, mobileDevice,guoyuanchen
24,200,287,101,293,102,Click,438,finger, mobileDevice,guoyuanchen
24,200,87,101,79,107,Click,395,finger, mobileDevice,guoyuanchen
24,200,287,101,288,104,Click,401,finger, mobileDevice,guoyuanchen
24,200,87,101,76,108,Click,416,finger, mobileDevice,guoyuanchen
24,200,287,101,287,105,Click,467,finger, mobileDevice,guoyuanchen
24,200,87,101,88,109,Click,449,finger, mobileDevice,guoyuanchen
36,300,337,101,332,102,Click,454,finger, mobileDevice,guoyuanchen
36,300,37,101,39,105,Click,467,finger, mobileDevice,guoyuanchen
36,300,337,101,19,108,Click,967,finger, mobileDevice,guoyuanchen
36,300,37,101,34,100,Click,700,finger, mobileDevice,guoyuanchen
36,300,337,101,338,97,Click,450,finger, mobileDevice,guoyuanchen
36,300,37,101,32,104,Click,516,finger, mobileDevice,guoyuanchen
36,300,337,101,329,97,Click,501,finger, mobileDevice,guoyuanchen
36,300,37,101,35,106,Click,566,finger, mobileDevice,guoyuanchen
36,300,337,101,329,97,Click,450,finger, mobileDevice,guoyuanchen
36,300,37,101,35,111,Click,483,finger, mobileDevice,guoyuanchen
36,300,337,101,326,100,Click,452,finger, mobileDevice,guoyuanchen
36,300,37,101,42,110,Click,482,finger, mobileDevice,guoyuanchen
36,300,337,101,330,97,Click,1351,finger, mobileDevice,guoyuanchen
36,300,37,101,38,105,Click,566,finger, mobileDevice,guoyuanchen
36,300,337,101,324,88,Click,532,finger, mobileDevice,guoyuanchen
36,300,37,101,41,104,Click,501,finger, mobileDevice,guoyuanchen
36,300,337,101,324,99,Click,516,finger, mobileDevice,guoyuanchen
36,300,37,101,36,104,Click,470,finger, mobileDevice,guoyuanchen
36,100,237,101,237,95,Click,468,finger, mobileDevice,guoyuanchen
36,100,137,101,119,107,Click,436,finger, mobileDevice,guoyuanchen
36,100,237,101,240,100,Click,404,finger, mobileDevice,guoyuanchen
36,100,137,101,129,100,Click,410,finger, mobileDevice,guoyuanchen
36,100,237,101,246,92,Click,387,finger, mobileDevice,guoyuanchen
36,100,137,101,128,102,Click,386,finger, mobileDevice,guoyuanchen
36,100,237,101,234,97,Click,646,finger, mobileDevice,guoyuanchen
36,100,137,101,121,103,Click,401,finger, mobileDevice,guoyuanchen
36,100,237,101,248,85,Click,412,finger, mobileDevice,guoyuanchen
36,100,137,101,127,100,Click,354,finger, mobileDevice,guoyuanchen
36,100,237,101,246,95,Click,345,finger, mobileDevice,guoyuanchen
36,100,137,101,127,101,Click,396,finger, mobileDevice,guoyuanchen
36,100,237,101,237,95,Click,439,finger, mobileDevice,guoyuanchen
36,100,137,101,140,100,Click,383,finger, mobileDevice,guoyuanchen
36,100,237,101,235,93,Click,447,finger, mobileDevice,guoyuanchen
36,100,137,101,132,100,Click,391,finger, mobileDevice,guoyuanchen
36,100,237,101,248,94,Click,412,finger, mobileDevice,guoyuanchen
36,100,137,101,132,101,Click,388,finger, mobileDevice,guoyuanchen
12,200,287,101,288,92,Click,553,finger, mobileDevice,guoyuanchen
12,200,87,101,75,110,Click,463,finger, mobileDevice,guoyuanchen
12,200,287,101,288,94,Click,402,finger, mobileDevice,guoyuanchen
12,200,87,101,71,109,Click,433,finger, mobileDevice,guoyuanchen
12,200,287,101,292,95,Click,452,finger, mobileDevice,guoyuanchen
12,200,87,101,71,105,Click,482,finger, mobileDevice,guoyuanchen
12,200,287,101,286,98,Click,451,finger, mobileDevice,guoyuanchen
12,200,87,101,75,109,Click,432,finger, mobileDevice,guoyuanchen
12,200,287,101,289,97,Click,401,finger, mobileDevice,guoyuanchen
12,200,87,101,72,107,Click,433,finger, mobileDevice,guoyuanchen
12,200,287,101,287,100,Click,417,finger, mobileDevice,guoyuanchen
12,200,87,101,83,104,Click,416,finger, mobileDevice,guoyuanchen
12,200,287,101,291,96,Click,437,finger, mobileDevice,guoyuanchen
12,200,87,101,81,104,Click,430,finger, mobileDevice,guoyuanchen
12,200,287,101,284,103,Click,384,finger, mobileDevice,guoyuanchen
12,200,87,101,82,103,Click,450,finger, mobileDevice,guoyuanchen
12,200,287,101,281,100,Click,410,finger, mobileDevice,guoyuanchen
12,200,87,101,86,104,Click,389,finger, mobileDevice,guoyuanchen
24,100,237,101,241,95,Click,505,finger, mobileDevice,guoyuanchen
24,100,137,101,132,103,Click,416,finger, mobileDevice,guoyuanchen
24,100,237,101,238,103,Click,333,finger, mobileDevice,guoyuanchen
24,100,137,101,136,101,Click,350,finger, mobileDevice,guoyuanchen
24,100,237,101,237,99,Click,420,finger, mobileDevice,guoyuanchen
24,100,137,101,135,93,Click,347,finger, mobileDevice,guoyuanchen
24,100,237,101,236,94,Click,533,finger, mobileDevice,guoyuanchen
24,100,137,101,128,104,Click,367,finger, mobileDevice,guoyuanchen
24,100,237,101,242,92,Click,382,finger, mobileDevice,guoyuanchen
24,100,137,101,126,91,Click,340,finger, mobileDevice,guoyuanchen
24,100,237,101,237,91,Click,395,finger, mobileDevice,guoyuanchen
24,100,137,101,127,103,Click,467,finger, mobileDevice,guoyuanchen
24,100,237,101,242,93,Click,419,finger, mobileDevice,guoyuanchen
24,100,137,101,130,104,Click,339,finger, mobileDevice,guoyuanchen
