w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
36,100,689,171,690,175,Click,753,touchpad,computer,???
36,100,589,171,588,170,Click,779,touchpad,computer,???
36,100,689,171,679,175,Click,875,touchpad,computer,???
36,100,589,171,594,175,Click,609,touchpad,computer,???
36,100,689,171,687,178,Click,626,touchpad,computer,???
36,100,589,171,596,172,Click,607,touchpad,computer,???
36,100,689,171,679,182,Click,584,touchpad,computer,???
36,100,589,171,582,169,Click,544,touchpad,computer,???
36,100,689,171,703,181,Click,620,touchpad,computer,???
36,100,589,171,594,169,Click,627,touchpad,computer,???
36,100,689,171,699,188,Click,599,touchpad,computer,???
36,100,589,171,590,172,Click,595,touchpad,computer,???
36,100,689,171,681,183,Click,631,touchpad,computer,???
36,100,589,171,590,169,Click,586,touchpad,computer,???
36,100,689,171,681,182,Click,664,touchpad,computer,???
36,100,589,171,603,169,Click,602,touchpad,computer,???
36,100,689,171,695,176,Click,545,touchpad,computer,???
36,100,589,171,604,158,Click,674,touchpad,computer,???
36,300,789,171,771,173,Click,739,touchpad,computer,???
36,300,489,171,496,171,Click,763,touchpad,computer,???
36,300,789,171,789,178,Click,790,touchpad,computer,???
36,300,489,171,477,164,Click,810,touchpad,computer,???
36,300,789,171,799,179,Click,747,touchpad,computer,???
36,300,489,171,491,171,Click,770,touchpad,computer,???
36,300,789,171,779,180,Click,800,touchpad,computer,???
36,300,489,171,494,173,Click,734,touchpad,computer,???
36,300,789,171,790,180,Click,773,touchpad,computer,???
36,300,489,171,493,173,Click,755,touchpad,computer,???
36,300,789,171,791,178,Click,817,touchpad,computer,???
36,300,489,171,485,173,Click,763,touchpad,computer,???
36,300,789,171,783,173,Click,948,touchpad,computer,???
36,300,489,171,495,164,Click,764,touchpad,computer,???
36,300,789,171,803,164,Click,738,touchpad,computer,???
36,300,489,171,491,166,Click,792,touchpad,computer,???
36,300,789,171,805,183,Click,779,touchpad,computer,???
36,300,489,171,499,175,Click,763,touchpad,computer,???
12,100,689,171,690,175,Click,834,touchpad,computer,???
12,100,589,171,587,171,Click,790,touchpad,computer,???
12,100,689,171,688,175,Click,963,touchpad,computer,???
12,100,589,171,594,171,Click,737,touchpad,computer,???
12,100,689,171,694,172,Click,829,touchpad,computer,???
12,100,589,171,590,171,Click,672,touchpad,computer,???
12,100,689,171,685,167,Click,763,touchpad,computer,???
12,100,589,171,586,168,Click,646,touchpad,computer,???
12,100,689,171,689,176,Click,746,touchpad,computer,???
12,100,589,171,594,171,Click,802,touchpad,computer,???
12,100,689,171,688,174,Click,739,touchpad,computer,???
12,100,589,171,592,173,Click,706,touchpad,computer,???
12,100,689,171,684,172,Click,726,touchpad,computer,???
12,100,589,171,584,169,Click,721,touchpad,computer,???
12,100,689,171,683,176,Click,761,touchpad,computer,???
12,100,589,171,590,176,Click,714,touchpad,computer,???
12,100,689,171,691,177,Click,763,touchpad,computer,???
12,100,589,171,592,176,Click,922,touchpad,computer,???
12,300,789,171,788,171,Click,1070,touchpad,computer,???
12,300,489,171,493,170,Click,850,touchpad,computer,???
12,300,789,171,792,168,Click,900,touchpad,computer,???
12,300,489,171,492,174,Click,850,touchpad,computer,???
12,300,789,171,804,205,Click,1584,touchpad,computer,???
12,300,489,171,804,189,Click,933,touchpad,computer,???
