w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
24,100,237,101,245,102,Click,555,finger, mobileDevice,jinzhanyu
24,100,137,101,142,101,Click,583,finger, mobileDevice,jinzhanyu
24,100,237,101,241,100,Click,575,finger, mobileDevice,jinzhanyu
24,100,137,101,129,107,Click,524,finger, mobileDevice,jinzhanyu
24,100,237,101,253,100,Click,497,finger, mobileDevice,jinzhanyu
24,100,137,101,129,106,Click,546,finger, mobileDevice,jinzhanyu
24,100,237,101,246,96,Click,516,finger, mobileDevice,jinzhanyu
24,100,137,101,131,99,Click,550,finger, mobileDevice,jinzhanyu
24,100,237,101,246,103,Click,497,finger, mobileDevice,jinzhanyu
24,100,137,101,130,104,Click,553,finger, mobileDevice,jinzhanyu
24,100,237,101,243,104,Click,457,finger, mobileDevice,jinzhanyu
24,100,137,101,131,105,Click,443,finger, mobileDevice,jinzhanyu
24,100,237,101,244,100,Click,483,finger, mobileDevice,jinzhanyu
24,100,137,101,133,102,Click,467,finger, mobileDevice,jinzhanyu
24,100,237,101,244,90,Click,714,finger, mobileDevice,jinzhanyu
24,100,137,101,139,104,Click,487,finger, mobileDevice,jinzhanyu
24,100,237,101,244,108,Click,450,finger, mobileDevice,jinzhanyu
24,100,137,101,137,106,Click,507,finger, mobileDevice,jinzhanyu
36,100,237,101,235,99,Click,553,finger, mobileDevice,jinzhanyu
36,100,137,101,134,97,Click,465,finger, mobileDevice,jinzhanyu
36,100,237,101,242,103,Click,416,finger, mobileDevice,jinzhanyu
36,100,137,101,128,101,Click,464,finger, mobileDevice,jinzhanyu
36,100,237,101,239,99,Click,429,finger, mobileDevice,jinzhanyu
36,100,137,101,128,104,Click,451,finger, mobileDevice,jinzhanyu
36,100,237,101,236,103,Click,464,finger, mobileDevice,jinzhanyu
36,100,137,101,131,109,Click,403,finger, mobileDevice,jinzhanyu
36,100,237,101,249,107,Click,479,finger, mobileDevice,jinzhanyu
36,100,137,101,122,102,Click,438,finger, mobileDevice,jinzhanyu
36,100,237,101,254,104,Click,482,finger, mobileDevice,jinzhanyu
36,100,137,101,126,102,Click,451,finger, mobileDevice,jinzhanyu
36,100,237,101,240,101,Click,459,finger, mobileDevice,jinzhanyu
36,100,137,101,128,107,Click,417,finger, mobileDevice,jinzhanyu
36,100,237,101,241,104,Click,493,finger, mobileDevice,jinzhanyu
36,100,137,101,133,104,Click,400,finger, mobileDevice,jinzhanyu
36,100,237,101,249,96,Click,399,finger, mobileDevice,jinzhanyu
36,100,137,101,133,99,Click,413,finger, mobileDevice,jinzhanyu
36,300,337,101,340,108,Click,495,finger, mobileDevice,jinzhanyu
36,300,37,101,32,103,Click,517,finger, mobileDevice,jinzhanyu
36,300,337,101,29,120,Click,871,finger, mobileDevice,jinzhanyu
36,300,37,101,33,100,Click,661,finger, mobileDevice,jinzhanyu
36,300,337,101,334,96,Click,450,finger, mobileDevice,jinzhanyu
36,300,37,101,27,100,Click,518,finger, mobileDevice,jinzhanyu
36,300,337,101,328,95,Click,617,finger, mobileDevice,jinzhanyu
36,300,37,101,33,108,Click,560,finger, mobileDevice,jinzhanyu
36,300,337,101,328,102,Click,640,finger, mobileDevice,jinzhanyu
36,300,37,101,36,103,Click,583,finger, mobileDevice,jinzhanyu
36,300,337,101,336,94,Click,533,finger, mobileDevice,jinzhanyu
36,300,37,101,41,99,Click,584,finger, mobileDevice,jinzhanyu
36,300,337,101,331,95,Click,573,finger, mobileDevice,jinzhanyu
36,300,37,101,36,102,Click,577,finger, mobileDevice,jinzhanyu
36,300,337,101,329,86,Click,485,finger, mobileDevice,jinzhanyu
36,300,37,101,36,109,Click,496,finger, mobileDevice,jinzhanyu
36,300,337,101,332,96,Click,523,finger, mobileDevice,jinzhanyu
36,300,37,101,32,105,Click,513,finger, mobileDevice,jinzhanyu
36,200,287,101,292,101,Click,477,finger, mobileDevice,jinzhanyu
36,200,87,101,89,110,Click,471,finger, mobileDevice,jinzhanyu
36,200,287,101,282,106,Click,451,finger, mobileDevice,jinzhanyu
36,200,87,101,88,102,Click,430,finger, mobileDevice,jinzhanyu
36,200,287,101,287,105,Click,449,finger, mobileDevice,jinzhanyu
36,200,87,101,77,111,Click,404,finger, mobileDevice,jinzhanyu
36,200,287,101,278,108,Click,531,finger, mobileDevice,jinzhanyu
36,200,87,101,85,113,Click,395,finger, mobileDevice,jinzhanyu
36,200,287,101,279,108,Click,471,finger, mobileDevice,jinzhanyu
36,200,87,101,82,114,Click,435,finger, mobileDevice,jinzhanyu
36,200,287,101,280,105,Click,417,finger, mobileDevice,jinzhanyu
36,200,87,101,79,109,Click,466,finger, mobileDevice,jinzhanyu
36,200,287,101,279,105,Click,419,finger, mobileDevice,jinzhanyu
36,200,87,101,81,103,Click,482,finger, mobileDevice,jinzhanyu
36,200,287,101,280,107,Click,451,finger, mobileDevice,jinzhanyu
36,200,87,101,83,105,Click,465,finger, mobileDevice,jinzhanyu
36,200,287,101,264,111,Click,387,finger, mobileDevice,jinzhanyu
36,200,87,101,87,111,Click,435,finger, mobileDevice,jinzhanyu
12,100,237,101,251,110,Click,471,finger, mobileDevice,jinzhanyu
12,100,137,101,132,108,Click,466,finger, mobileDevice,jinzhanyu
12,100,237,101,248,104,Click,400,finger, mobileDevice,jinzhanyu
12,100,137,101,133,106,Click,399,finger, mobileDevice,jinzhanyu
12,100,237,101,240,105,Click,418,finger, mobileDevice,jinzhanyu
12,100,137,101,131,104,Click,400,finger, mobileDevice,jinzhanyu
12,100,237,101,246,104,Click,434,finger, mobileDevice,jinzhanyu
12,100,137,101,129,108,Click,398,finger, mobileDevice,jinzhanyu
12,100,237,101,252,104,Click,368,finger, mobileDevice,jinzhanyu
12,100,137,101,132,108,Click,384,finger, mobileDevice,jinzhanyu
12,100,237,101,250,107,Click,406,finger, mobileDevice,jinzhanyu
12,100,137,101,130,110,Click,413,finger, mobileDevice,jinzhanyu
12,100,237,101,238,107,Click,405,finger, mobileDevice,jinzhanyu
12,100,137,101,127,114,Click,412,finger, mobileDevice,jinzhanyu
12,100,237,101,243,109,Click,409,finger, mobileDevice,jinzhanyu
12,100,137,101,128,105,Click,404,finger, mobileDevice,jinzhanyu
12,100,237,101,244,107,Click,409,finger, mobileDevice,jinzhanyu
12,100,137,101,130,108,Click,400,finger, mobileDevice,jinzhanyu
12,200,287,101,283,104,Click,422,finger, mobileDevice,jinzhanyu
12,200,87,101,79,107,Click,450,finger, mobileDevice,jinzhanyu
12,200,287,101,287,103,Click,401,finger, mobileDevice,jinzhanyu
12,200,87,101,77,110,Click,404,finger, mobileDevice,jinzhanyu
12,200,287,101,281,104,Click,411,finger, mobileDevice,jinzhanyu
12,200,87,101,77,110,Click,398,finger, mobileDevice,jinzhanyu
12,200,287,101,281,107,Click,378,finger, mobileDevice,jinzhanyu
12,200,87,101,78,110,Click,399,finger, mobileDevice,jinzhanyu
12,200,287,101,285,108,Click,418,finger, mobileDevice,jinzhanyu
12,200,87,101,84,109,Click,450,finger, mobileDevice,jinzhanyu
12,200,287,101,287,113,Click,366,finger, mobileDevice,jinzhanyu
12,200,87,101,77,112,Click,434,finger, mobileDevice,jinzhanyu
12,200,287,101,294,105,Click,429,finger, mobileDevice,jinzhanyu
12,200,87,101,74,108,Click,441,finger, mobileDevice,jinzhanyu
12,200,287,101,292,100,Click,475,finger, mobileDevice,jinzhanyu
12,200,87,101,78,103,Click,457,finger, mobileDevice,jinzhanyu
12,200,287,101,287,101,Click,415,finger, mobileDevice,jinzhanyu
12,200,87,101,83,106,Click,459,finger, mobileDevice,jinzhanyu
24,300,337,101,337,97,Click,578,finger, mobileDevice,jinzhanyu
24,300,37,101,30,109,Click,448,finger, mobileDevice,jinzhanyu
24,300,337,101,335,105,Click,516,finger, mobileDevice,jinzhanyu
24,300,37,101,20,99,Click,1331,finger, mobileDevice,jinzhanyu
24,300,337,101,337,103,Click,528,finger, mobileDevice,jinzhanyu
24,300,37,101,27,108,Click,489,finger, mobileDevice,jinzhanyu
24,300,337,101,338,100,Click,544,finger, mobileDevice,jinzhanyu
24,300,37,101,31,108,Click,583,finger, mobileDevice,jinzhanyu
24,300,337,101,331,93,Click,555,finger, mobileDevice,jinzhanyu
24,300,37,101,27,110,Click,485,finger, mobileDevice,jinzhanyu
24,300,337,101,342,106,Click,495,finger, mobileDevice,jinzhanyu
24,300,37,101,37,114,Click,455,finger, mobileDevice,jinzhanyu
24,300,337,101,326,102,Click,440,finger, mobileDevice,jinzhanyu
24,300,37,101,31,113,Click,477,finger, mobileDevice,jinzhanyu
24,300,337,101,337,101,Click,456,finger, mobileDevice,jinzhanyu
24,300,37,101,33,106,Click,1187,finger, mobileDevice,jinzhanyu
24,300,337,101,354,106,Click,834,finger, mobileDevice,jinzhanyu
24,300,37,101,44,100,Click,548,finger, mobileDevice,jinzhanyu
24,200,287,101,291,99,Click,427,finger, mobileDevice,jinzhanyu
24,200,87,101,71,114,Click,418,finger, mobileDevice,jinzhanyu
24,200,287,101,289,107,Click,447,finger, mobileDevice,jinzhanyu
24,200,87,101,79,109,Click,418,finger, mobileDevice,jinzhanyu
24,200,287,101,290,107,Click,423,finger, mobileDevice,jinzhanyu
24,200,87,101,91,107,Click,442,finger, mobileDevice,jinzhanyu
24,200,287,101,297,103,Click,444,finger, mobileDevice,jinzhanyu
24,200,87,101,75,111,Click,399,finger, mobileDevice,jinzhanyu
24,200,287,101,287,108,Click,432,finger, mobileDevice,jinzhanyu
24,200,87,101,85,110,Click,425,finger, mobileDevice,jinzhanyu
24,200,287,101,291,109,Click,433,finger, mobileDevice,jinzhanyu
24,200,87,101,75,112,Click,384,finger, mobileDevice,jinzhanyu
24,200,287,101,293,109,Click,431,finger, mobileDevice,jinzhanyu
24,200,87,101,80,121,Click,392,finger, mobileDevice,jinzhanyu
24,200,287,101,290,103,Click,432,finger, mobileDevice,jinzhanyu
24,200,87,101,73,116,Click,399,finger, mobileDevice,jinzhanyu
24,200,287,101,279,109,Click,501,finger, mobileDevice,jinzhanyu
24,200,87,101,79,117,Click,450,finger, mobileDevice,jinzhanyu
12,300,337,101,339,108,Click,532,finger, mobileDevice,jinzhanyu
12,300,37,101,40,109,Click,498,finger, mobileDevice,jinzhanyu
12,300,337,101,332,109,Click,471,finger, mobileDevice,jinzhanyu
12,300,37,101,34,116,Click,455,finger, mobileDevice,jinzhanyu
12,300,337,101,333,116,Click,501,finger, mobileDevice,jinzhanyu
12,300,37,101,39,123,Click,458,finger, mobileDevice,jinzhanyu
12,300,337,101,329,113,Click,555,finger, mobileDevice,jinzhanyu
12,300,37,101,38,112,Click,463,finger, mobileDevice,jinzhanyu
12,300,337,101,336,111,Click,466,finger, mobileDevice,jinzhanyu
12,300,37,101,325,107,Click,939,finger, mobileDevice,jinzhanyu
12,300,337,101,332,108,Click,1002,finger, mobileDevice,jinzhanyu
12,300,37,101,34,111,Click,503,finger, mobileDevice,jinzhanyu
12,300,337,101,330,110,Click,518,finger, mobileDevice,jinzhanyu
12,300,37,101,37,100,Click,515,finger, mobileDevice,jinzhanyu
12,300,337,101,339,109,Click,623,finger, mobileDevice,jinzhanyu
12,300,37,101,37,114,Click,546,finger, mobileDevice,jinzhanyu
12,300,337,101,335,111,Click,516,finger, mobileDevice,jinzhanyu
12,300,37,101,33,109,Click,533,finger, mobileDevice,jinzhanyu
