w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
12,200,287,101,291,107,Click,883,finger, mobileDevice,Mark
12,200,87,101,90,93,Click,926,finger, mobileDevice,Mark
12,200,287,101,301,99,Click,812,finger, mobileDevice,Mark
12,200,87,101,90,93,Click,915,finger, mobileDevice,Mark
12,200,287,101,290,93,Click,1077,finger, mobileDevice,Mark
12,200,87,101,91,95,Click,800,finger, mobileDevice,Mark
12,200,287,101,297,97,Click,785,finger, mobileDevice,Mark
12,200,87,101,95,94,Click,784,finger, mobileDevice,Mark
12,200,287,101,289,99,Click,853,finger, mobileDevice,Mark
12,200,87,101,92,88,Click,832,finger, mobileDevice,Mark
12,200,287,101,298,99,Click,701,finger, mobileDevice,Mark
12,200,87,101,86,94,Click,714,finger, mobileDevice,Mark
12,200,287,101,302,100,Click,736,finger, mobileDevice,Mark
12,200,87,101,86,95,Click,697,finger, mobileDevice,Mark
12,200,287,101,297,100,Click,670,finger, mobileDevice,Mark
12,200,87,101,89,95,Click,827,finger, mobileDevice,Mark
12,200,287,101,293,96,Click,637,finger, mobileDevice,Mark
12,200,87,101,92,91,Click,737,finger, mobileDevice,Mark
24,300,337,101,342,100,Click,699,finger, mobileDevice,Mark
24,300,37,101,41,93,Click,630,finger, mobileDevice,Mark
24,300,337,101,334,97,Click,633,finger, mobileDevice,Mark
24,300,37,101,39,92,Click,652,finger, mobileDevice,Mark
24,300,337,101,338,105,Click,749,finger, mobileDevice,Mark
24,300,37,101,40,93,Click,624,finger, mobileDevice,Mark
24,300,337,101,339,98,Click,609,finger, mobileDevice,Mark
24,300,37,101,37,94,Click,569,finger, mobileDevice,Mark
24,300,337,101,335,93,Click,566,finger, mobileDevice,Mark
24,300,37,101,37,98,Click,567,finger, mobileDevice,Mark
24,300,337,101,330,99,Click,565,finger, mobileDevice,Mark
24,300,37,101,35,96,Click,785,finger, mobileDevice,Mark
24,300,337,101,341,95,Click,615,finger, mobileDevice,Mark
24,300,37,101,37,96,Click,567,finger, mobileDevice,Mark
24,300,337,101,330,107,Click,602,finger, mobileDevice,Mark
24,300,37,101,27,93,Click,565,finger, mobileDevice,Mark
24,300,337,101,338,101,Click,536,finger, mobileDevice,Mark
24,300,37,101,31,95,Click,530,finger, mobileDevice,Mark
24,200,287,101,302,91,Click,839,finger, mobileDevice,Mark
24,200,87,101,90,89,Click,630,finger, mobileDevice,Mark
24,200,287,101,285,97,Click,618,finger, mobileDevice,Mark
24,200,87,101,91,93,Click,411,finger, mobileDevice,Mark
24,200,287,101,284,98,Click,520,finger, mobileDevice,Mark
24,200,87,101,90,94,Click,434,finger, mobileDevice,Mark
24,200,287,101,293,102,Click,471,finger, mobileDevice,Mark
24,200,87,101,93,93,Click,379,finger, mobileDevice,Mark
24,200,287,101,291,112,Click,421,finger, mobileDevice,Mark
24,200,87,101,94,94,Click,446,finger, mobileDevice,Mark
24,200,287,101,273,103,Click,413,finger, mobileDevice,Mark
24,200,87,101,84,101,Click,500,finger, mobileDevice,Mark
24,200,287,101,283,99,Click,404,finger, mobileDevice,Mark
24,200,87,101,81,98,Click,483,finger, mobileDevice,Mark
24,200,287,101,287,99,Click,434,finger, mobileDevice,Mark
24,200,87,101,86,83,Click,482,finger, mobileDevice,Mark
24,200,287,101,295,99,Click,468,finger, mobileDevice,Mark
24,200,87,101,93,87,Click,499,finger, mobileDevice,Mark
36,300,337,101,332,93,Click,525,finger, mobileDevice,Mark
36,300,37,101,42,104,Click,510,finger, mobileDevice,Mark
36,300,337,101,38,81,Click,960,finger, mobileDevice,Mark
36,300,37,101,41,104,Click,1135,finger, mobileDevice,Mark
36,300,337,101,343,93,Click,503,finger, mobileDevice,Mark
36,300,37,101,37,97,Click,483,finger, mobileDevice,Mark
36,300,337,101,328,97,Click,568,finger, mobileDevice,Mark
36,300,37,101,39,90,Click,535,finger, mobileDevice,Mark
36,300,337,101,332,98,Click,532,finger, mobileDevice,Mark
36,300,37,101,38,97,Click,466,finger, mobileDevice,Mark
36,300,337,101,341,101,Click,472,finger, mobileDevice,Mark
36,300,37,101,39,93,Click,461,finger, mobileDevice,Mark
36,300,337,101,332,97,Click,536,finger, mobileDevice,Mark
36,300,37,101,44,89,Click,597,finger, mobileDevice,Mark
36,300,337,101,339,96,Click,516,finger, mobileDevice,Mark
36,300,37,101,32,100,Click,549,finger, mobileDevice,Mark
36,300,337,101,356,108,Click,482,finger, mobileDevice,Mark
36,300,37,101,38,96,Click,690,finger, mobileDevice,Mark
36,200,287,101,286,91,Click,553,finger, mobileDevice,Mark
36,200,87,101,88,96,Click,480,finger, mobileDevice,Mark
36,200,287,101,292,93,Click,468,finger, mobileDevice,Mark
36,200,87,101,86,92,Click,444,finger, mobileDevice,Mark
36,200,287,101,302,96,Click,439,finger, mobileDevice,Mark
36,200,87,101,90,101,Click,503,finger, mobileDevice,Mark
36,200,287,101,297,95,Click,314,finger, mobileDevice,Mark
36,200,87,101,86,91,Click,518,finger, mobileDevice,Mark
36,200,287,101,287,107,Click,399,finger, mobileDevice,Mark
36,200,87,101,90,94,Click,465,finger, mobileDevice,Mark
36,200,287,101,293,103,Click,369,finger, mobileDevice,Mark
36,200,87,101,95,99,Click,452,finger, mobileDevice,Mark
36,200,287,101,290,99,Click,414,finger, mobileDevice,Mark
36,200,87,101,86,90,Click,448,finger, mobileDevice,Mark
36,200,287,101,287,95,Click,385,finger, mobileDevice,Mark
36,200,87,101,94,95,Click,447,finger, mobileDevice,Mark
36,200,287,101,294,102,Click,387,finger, mobileDevice,Mark
36,200,87,101,90,97,Click,527,finger, mobileDevice,Mark
12,300,337,101,331,96,Click,737,finger, mobileDevice,Mark
12,300,37,101,42,95,Click,531,finger, mobileDevice,Mark
12,300,337,101,345,97,Click,484,finger, mobileDevice,Mark
12,300,37,101,45,89,Click,576,finger, mobileDevice,Mark
12,300,337,101,341,99,Click,507,finger, mobileDevice,Mark
12,300,37,101,47,99,Click,499,finger, mobileDevice,Mark
12,300,337,101,357,94,Click,832,finger, mobileDevice,Mark
12,300,37,101,45,95,Click,567,finger, mobileDevice,Mark
12,300,337,101,355,97,Click,469,finger, mobileDevice,Mark
12,300,37,101,44,103,Click,516,finger, mobileDevice,Mark
12,300,337,101,38,95,Click,985,finger, mobileDevice,Mark
12,300,37,101,39,88,Click,1042,finger, mobileDevice,Mark
12,300,337,101,339,90,Click,575,finger, mobileDevice,Mark
12,300,37,101,37,94,Click,519,finger, mobileDevice,Mark
12,300,337,101,341,95,Click,633,finger, mobileDevice,Mark
12,300,37,101,52,81,Click,563,finger, mobileDevice,Mark
12,300,337,101,354,99,Click,655,finger, mobileDevice,Mark
12,300,37,101,41,99,Click,659,finger, mobileDevice,Mark
24,100,237,101,247,91,Click,533,finger, mobileDevice,Mark
24,100,137,101,129,92,Click,417,finger, mobileDevice,Mark
24,100,237,101,237,91,Click,602,finger, mobileDevice,Mark
24,100,137,101,133,95,Click,396,finger, mobileDevice,Mark
24,100,237,101,246,96,Click,468,finger, mobileDevice,Mark
24,100,137,101,140,100,Click,436,finger, mobileDevice,Mark
24,100,237,101,247,93,Click,1161,finger, mobileDevice,Mark
24,100,137,101,143,94,Click,506,finger, mobileDevice,Mark
24,100,237,101,238,95,Click,680,finger, mobileDevice,Mark
24,100,137,101,138,96,Click,500,finger, mobileDevice,Mark
24,100,237,101,255,92,Click,466,finger, mobileDevice,Mark
24,100,137,101,137,97,Click,435,finger, mobileDevice,Mark
24,100,237,101,245,93,Click,517,finger, mobileDevice,Mark
24,100,137,101,145,88,Click,483,finger, mobileDevice,Mark
24,100,237,101,235,104,Click,585,finger, mobileDevice,Mark
24,100,137,101,141,92,Click,499,finger, mobileDevice,Mark
24,100,237,101,236,109,Click,535,finger, mobileDevice,Mark
24,100,137,101,147,94,Click,398,finger, mobileDevice,Mark
12,100,237,101,242,102,Click,620,finger, mobileDevice,Mark
12,100,137,101,133,104,Click,429,finger, mobileDevice,Mark
12,100,237,101,245,94,Click,518,finger, mobileDevice,Mark
12,100,137,101,144,97,Click,447,finger, mobileDevice,Mark
12,100,237,101,251,104,Click,402,finger, mobileDevice,Mark
12,100,137,101,144,91,Click,428,finger, mobileDevice,Mark
12,100,237,101,248,105,Click,455,finger, mobileDevice,Mark
12,100,137,101,138,97,Click,502,finger, mobileDevice,Mark
12,100,237,101,247,105,Click,512,finger, mobileDevice,Mark
12,100,137,101,135,93,Click,486,finger, mobileDevice,Mark
12,100,237,101,247,94,Click,484,finger, mobileDevice,Mark
12,100,137,101,139,92,Click,376,finger, mobileDevice,Mark
12,100,237,101,244,106,Click,439,finger, mobileDevice,Mark
12,100,137,101,140,92,Click,367,finger, mobileDevice,Mark
12,100,237,101,254,98,Click,508,finger, mobileDevice,Mark
12,100,137,101,146,99,Click,492,finger, mobileDevice,Mark
12,100,237,101,262,104,Click,384,finger, mobileDevice,Mark
12,100,137,101,140,90,Click,396,finger, mobileDevice,Mark
36,100,237,101,245,97,Click,521,finger, mobileDevice,Mark
36,100,137,101,130,96,Click,368,finger, mobileDevice,Mark
36,100,237,101,247,93,Click,367,finger, mobileDevice,Mark
36,100,137,101,142,97,Click,399,finger, mobileDevice,Mark
36,100,237,101,244,105,Click,365,finger, mobileDevice,Mark
36,100,137,101,149,91,Click,336,finger, mobileDevice,Mark
36,100,237,101,245,100,Click,329,finger, mobileDevice,Mark
36,100,137,101,144,89,Click,354,finger, mobileDevice,Mark
36,100,237,101,236,99,Click,294,finger, mobileDevice,Mark
36,100,137,101,159,84,Click,306,finger, mobileDevice,Mark
36,100,237,101,249,99,Click,434,finger, mobileDevice,Mark
36,100,137,101,144,89,Click,316,finger, mobileDevice,Mark
36,100,237,101,245,98,Click,468,finger, mobileDevice,Mark
36,100,137,101,133,96,Click,366,finger, mobileDevice,Mark
36,100,237,101,254,91,Click,383,finger, mobileDevice,Mark
36,100,137,101,138,90,Click,382,finger, mobileDevice,Mark
36,100,237,101,242,101,Click,302,finger, mobileDevice,Mark
36,100,137,101,136,87,Click,367,finger, mobileDevice,Mark
