w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
12,100,689,171,690,176,Click,1471,touchpad,computer,mark
12,100,589,171,590,172,Click,1580,touchpad,computer,mark
12,100,689,171,690,175,Click,1532,touchpad,computer,mark
12,100,589,171,589,169,Click,1247,touchpad,computer,mark
12,100,689,171,690,173,Click,1309,touchpad,computer,mark
12,100,589,171,588,172,Click,1291,touchpad,computer,mark
12,100,689,171,689,173,Click,1285,touchpad,computer,mark
12,100,589,171,588,172,Click,1150,touchpad,computer,mark
12,100,689,171,690,174,Click,1404,touchpad,computer,mark
12,100,589,171,591,171,Click,1404,touchpad,computer,mark
12,100,689,171,691,173,Click,1241,touchpad,computer,mark
12,100,589,171,591,174,Click,1339,touchpad,computer,mark
12,100,689,171,688,173,Click,1421,touchpad,computer,mark
12,100,589,171,592,174,Click,1576,touchpad,computer,mark
12,100,689,171,692,172,Click,1364,touchpad,computer,mark
12,100,589,171,590,170,Click,1270,touchpad,computer,mark
12,100,689,171,691,173,Click,1203,touchpad,computer,mark
12,100,589,171,588,172,Click,1141,touchpad,computer,mark
36,300,789,171,787,165,Click,1336,touchpad,computer,mark
36,300,489,171,494,173,Click,1180,touchpad,computer,mark
36,300,789,171,778,167,Click,1187,touchpad,computer,mark
36,300,489,171,489,169,Click,1231,touchpad,computer,mark
36,300,789,171,781,174,Click,1084,touchpad,computer,mark
36,300,489,171,494,172,Click,1131,touchpad,computer,mark
36,300,789,171,785,174,Click,1051,touchpad,computer,mark
36,300,489,171,486,170,Click,934,touchpad,computer,mark
36,300,789,171,793,171,Click,1155,touchpad,computer,mark
36,300,489,171,490,169,Click,947,touchpad,computer,mark
36,300,789,171,782,167,Click,1308,touchpad,computer,mark
36,300,489,171,487,168,Click,1152,touchpad,computer,mark
36,300,789,171,785,174,Click,1028,touchpad,computer,mark
36,300,489,171,491,175,Click,1009,touchpad,computer,mark
36,300,789,171,790,176,Click,1004,touchpad,computer,mark
36,300,489,171,493,168,Click,927,touchpad,computer,mark
36,300,789,171,786,165,Click,1107,touchpad,computer,mark
36,300,489,171,496,171,Click,1010,touchpad,computer,mark
24,200,739,171,741,177,Click,1218,touchpad,computer,mark
24,200,539,171,540,171,Click,1245,touchpad,computer,mark
24,200,739,171,738,171,Click,1343,touchpad,computer,mark
24,200,539,171,537,170,Click,1309,touchpad,computer,mark
24,200,739,171,740,167,Click,1244,touchpad,computer,mark
