w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
12,100,237,101,240,100,Click,475,finger, mobileDevice,xuyue
12,100,137,101,132,104,Click,434,finger, mobileDevice,xuyue
12,100,237,101,241,102,Click,413,finger, mobileDevice,xuyue
12,100,137,101,129,105,Click,402,finger, mobileDevice,xuyue
12,100,237,101,242,102,Click,420,finger, mobileDevice,xuyue
12,100,137,101,134,105,Click,368,finger, mobileDevice,xuyue
12,100,237,101,242,102,Click,397,finger, mobileDevice,xuyue
12,100,137,101,129,110,Click,376,finger, mobileDevice,xuyue
12,100,237,101,243,100,Click,407,finger, mobileDevice,xuyue
12,100,137,101,128,103,Click,382,finger, mobileDevice,xuyue
12,100,237,101,242,97,Click,386,finger, mobileDevice,xuyue
12,100,137,101,124,108,Click,378,finger, mobileDevice,xuyue
12,100,237,101,236,98,Click,403,finger, mobileDevice,xuyue
12,100,137,101,123,107,Click,368,finger, mobileDevice,xuyue
12,100,237,101,240,96,Click,412,finger, mobileDevice,xuyue
12,100,137,101,120,108,Click,376,finger, mobileDevice,xuyue
12,100,237,101,242,100,Click,420,finger, mobileDevice,xuyue
12,100,137,101,122,103,Click,380,finger, mobileDevice,xuyue
24,300,337,101,36,107,Click,903,finger, mobileDevice,xuyue
24,300,37,101,324,101,Click,485,finger, mobileDevice,xuyue
24,300,337,101,335,97,Click,1051,finger, mobileDevice,xuyue
24,300,37,101,32,107,Click,719,finger, mobileDevice,xuyue
24,300,337,101,337,98,Click,517,finger, mobileDevice,xuyue
24,300,37,101,339,100,Click,902,finger, mobileDevice,xuyue
24,300,337,101,333,105,Click,995,finger, mobileDevice,xuyue
24,300,37,101,32,100,Click,522,finger, mobileDevice,xuyue
24,300,337,101,333,92,Click,578,finger, mobileDevice,xuyue
24,300,37,101,21,104,Click,605,finger, mobileDevice,xuyue
24,300,337,101,332,107,Click,615,finger, mobileDevice,xuyue
24,300,37,101,30,94,Click,567,finger, mobileDevice,xuyue
24,300,337,101,336,107,Click,625,finger, mobileDevice,xuyue
24,300,37,101,33,99,Click,578,finger, mobileDevice,xuyue
24,300,337,101,338,100,Click,573,finger, mobileDevice,xuyue
24,300,37,101,32,100,Click,523,finger, mobileDevice,xuyue
24,300,337,101,340,109,Click,533,finger, mobileDevice,xuyue
24,300,37,101,35,95,Click,542,finger, mobileDevice,xuyue
12,300,337,101,334,101,Click,581,finger, mobileDevice,xuyue
12,300,37,101,38,102,Click,649,finger, mobileDevice,xuyue
12,300,337,101,341,103,Click,567,finger, mobileDevice,xuyue
12,300,37,101,35,99,Click,583,finger, mobileDevice,xuyue
12,300,337,101,339,95,Click,592,finger, mobileDevice,xuyue
12,300,37,101,36,106,Click,596,finger, mobileDevice,xuyue
12,300,337,101,332,102,Click,579,finger, mobileDevice,xuyue
12,300,37,101,33,107,Click,580,finger, mobileDevice,xuyue
12,300,337,101,337,107,Click,606,finger, mobileDevice,xuyue
12,300,37,101,37,106,Click,564,finger, mobileDevice,xuyue
12,300,337,101,336,100,Click,517,finger, mobileDevice,xuyue
12,300,37,101,41,102,Click,567,finger, mobileDevice,xuyue
12,300,337,101,330,109,Click,551,finger, mobileDevice,xuyue
12,300,37,101,34,100,Click,496,finger, mobileDevice,xuyue
12,300,337,101,329,111,Click,552,finger, mobileDevice,xuyue
12,300,37,101,37,104,Click,467,finger, mobileDevice,xuyue
12,300,337,101,334,96,Click,550,finger, mobileDevice,xuyue
12,300,37,101,27,102,Click,549,finger, mobileDevice,xuyue
36,200,287,101,291,91,Click,434,finger, mobileDevice,xuyue
36,200,87,101,78,111,Click,401,finger, mobileDevice,xuyue
36,200,287,101,281,110,Click,349,finger, mobileDevice,xuyue
36,200,87,101,72,111,Click,475,finger, mobileDevice,xuyue
36,200,287,101,293,105,Click,402,finger, mobileDevice,xuyue
36,200,87,101,81,107,Click,417,finger, mobileDevice,xuyue
