w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
24,200,287,101,280,103,Click,632,finger, mobileDevice,???
24,200,87,101,88,98,Click,483,finger, mobileDevice,???
24,200,287,101,297,101,Click,571,finger, mobileDevice,???
24,200,87,101,79,98,Click,463,finger, mobileDevice,???
24,200,287,101,293,102,Click,600,finger, mobileDevice,???
24,200,87,101,83,97,Click,433,finger, mobileDevice,???
24,200,287,101,297,109,Click,602,finger, mobileDevice,???
24,200,87,101,78,101,Click,548,finger, mobileDevice,???
24,200,287,101,295,105,Click,551,finger, mobileDevice,???
24,200,87,101,80,101,Click,482,finger, mobileDevice,???
24,200,287,101,292,105,Click,580,finger, mobileDevice,???
24,200,87,101,86,98,Click,453,finger, mobileDevice,???
24,200,287,101,296,99,Click,550,finger, mobileDevice,???
24,200,87,101,79,91,Click,484,finger, mobileDevice,???
24,200,287,101,300,101,Click,564,finger, mobileDevice,???
24,200,87,101,80,100,Click,436,finger, mobileDevice,???
24,200,287,101,303,104,Click,548,finger, mobileDevice,???
24,200,87,101,83,90,Click,485,finger, mobileDevice,???
36,100,237,101,248,101,Click,442,finger, mobileDevice,???
36,100,137,101,133,100,Click,386,finger, mobileDevice,???
36,100,237,101,243,103,Click,364,finger, mobileDevice,???
36,100,137,101,138,103,Click,323,finger, mobileDevice,???
36,100,237,101,245,109,Click,312,finger, mobileDevice,???
36,100,137,101,128,107,Click,338,finger, mobileDevice,???
36,100,237,101,240,98,Click,339,finger, mobileDevice,???
36,100,137,101,136,98,Click,388,finger, mobileDevice,???
36,100,237,101,233,102,Click,324,finger, mobileDevice,???
36,100,137,101,133,101,Click,349,finger, mobileDevice,???
36,100,237,101,241,103,Click,332,finger, mobileDevice,???
36,100,137,101,128,96,Click,312,finger, mobileDevice,???
36,100,237,101,241,94,Click,350,finger, mobileDevice,???
36,100,137,101,136,94,Click,358,finger, mobileDevice,???
36,100,237,101,241,94,Click,332,finger, mobileDevice,???
36,100,137,101,134,96,Click,315,finger, mobileDevice,???
36,100,237,101,245,94,Click,295,finger, mobileDevice,???
36,100,137,101,133,102,Click,316,finger, mobileDevice,???
12,300,337,101,352,100,Click,681,finger, mobileDevice,???
12,300,37,101,26,110,Click,545,finger, mobileDevice,???
12,300,337,101,23,113,Click,805,finger, mobileDevice,???
12,300,37,101,38,102,Click,1330,finger, mobileDevice,???
12,300,337,101,36,103,Click,948,finger, mobileDevice,???
12,300,37,101,38,98,Click,1038,finger, mobileDevice,???
12,300,337,101,347,90,Click,612,finger, mobileDevice,???
12,300,37,101,38,102,Click,538,finger, mobileDevice,???
12,300,337,101,339,104,Click,590,finger, mobileDevice,???
12,300,37,101,33,103,Click,531,finger, mobileDevice,???
12,300,337,101,339,104,Click,594,finger, mobileDevice,???
