w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
12,300,789,176,790,178,Click,1133,touchpad,computer,wangwei
12,300,489,176,492,175,Click,1201,touchpad,computer,wangwei
12,300,789,176,792,178,Click,1020,touchpad,computer,wangwei
12,300,489,176,489,179,Click,1192,touchpad,computer,wangwei
12,300,789,176,789,180,Click,1296,touchpad,computer,wangwei
12,300,489,176,489,176,Click,1218,touchpad,computer,wangwei
12,300,789,176,795,178,Click,1210,touchpad,computer,wangwei
12,300,489,176,489,180,Click,1130,touchpad,computer,wangwei
12,300,789,176,789,178,Click,1270,touchpad,computer,wangwei
12,300,489,176,489,174,Click,1194,touchpad,computer,wangwei
12,300,789,176,790,174,Click,1243,touchpad,computer,wangwei
12,300,489,176,488,181,Click,1099,touchpad,computer,wangwei
12,300,789,176,791,178,Click,1198,touchpad,computer,wangwei
12,300,489,176,487,177,Click,1009,touchpad,computer,wangwei
12,300,789,176,792,178,Click,1299,touchpad,computer,wangwei
12,300,489,176,491,178,Click,1088,touchpad,computer,wangwei
12,300,789,176,787,177,Click,1136,touchpad,computer,wangwei
12,300,489,176,490,181,Click,1121,touchpad,computer,wangwei
36,200,739,176,741,178,Click,772,touchpad,computer,wangwei
36,200,539,176,541,180,Click,738,touchpad,computer,wangwei
36,200,739,176,741,186,Click,858,touchpad,computer,wangwei
36,200,539,176,540,170,Click,747,touchpad,computer,wangwei
36,200,739,176,741,185,Click,911,touchpad,computer,wangwei
36,200,539,176,538,176,Click,774,touchpad,computer,wangwei
36,200,739,176,733,175,Click,792,touchpad,computer,wangwei
36,200,539,176,536,177,Click,746,touchpad,computer,wangwei
36,200,739,176,732,176,Click,842,touchpad,computer,wangwei
36,200,539,176,541,182,Click,762,touchpad,computer,wangwei
36,200,739,176,731,171,Click,853,touchpad,computer,wangwei
36,200,539,176,544,178,Click,728,touchpad,computer,wangwei
36,200,739,176,741,174,Click,844,touchpad,computer,wangwei
36,200,539,176,543,169,Click,783,touchpad,computer,wangwei
36,200,739,176,749,177,Click,819,touchpad,computer,wangwei
36,200,539,176,543,173,Click,830,touchpad,computer,wangwei
36,200,739,176,742,179,Click,826,touchpad,computer,wangwei
36,200,539,176,534,174,Click,815,touchpad,computer,wangwei
24,100,689,176,696,174,Click,726,touchpad,computer,wangwei
24,100,589,176,585,172,Click,816,touchpad,computer,wangwei
24,100,689,176,696,172,Click,689,touchpad,computer,wangwei
24,100,589,176,593,175,Click,763,touchpad,computer,wangwei
24,100,689,176,689,176,Click,720,touchpad,computer,wangwei
24,100,589,176,593,174,Click,718,touchpad,computer,wangwei
24,100,689,176,688,184,Click,730,touchpad,computer,wangwei
24,100,589,176,591,180,Click,832,touchpad,computer,wangwei
24,100,689,176,691,178,Click,810,touchpad,computer,wangwei
24,100,589,176,591,176,Click,713,touchpad,computer,wangwei
24,100,689,176,693,182,Click,729,touchpad,computer,wangwei
24,100,589,176,589,179,Click,773,touchpad,computer,wangwei
24,100,689,176,692,178,Click,723,touchpad,computer,wangwei
24,100,589,176,593,171,Click,712,touchpad,computer,wangwei
24,100,689,176,696,181,Click,698,touchpad,computer,wangwei
24,100,589,176,598,175,Click,762,touchpad,computer,wangwei
24,100,689,176,598,175,Click,312,touchpad,computer,wangwei
24,100,589,176,598,175,Click,1069,touchpad,computer,wangwei
12,200,739,176,740,178,Click,937,touchpad,computer,wangwei
12,200,539,176,537,175,Click,858,touchpad,computer,wangwei
12,200,739,176,739,176,Click,890,touchpad,computer,wangwei
12,200,539,176,540,177,Click,994,touchpad,computer,wangwei
