w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
24,300,532,158,557,164,Click,743,mouse,computer,xieyunfei
24,300,832,158,824,164,Click,992,mouse,computer,xieyunfei
24,300,532,158,542,162,Click,664,mouse,computer,xieyunfei
24,300,832,158,832,163,Click,722,mouse,computer,xieyunfei
24,300,532,158,529,163,Click,542,mouse,computer,xieyunfei
24,300,832,158,827,156,Click,712,mouse,computer,xieyunfei
24,300,532,158,527,155,Click,752,mouse,computer,xieyunfei
36,100,732,158,732,164,Click,424,mouse,computer,xieyunfei
36,100,632,158,618,158,Click,368,mouse,computer,xieyunfei
36,100,732,158,747,160,Click,352,mouse,computer,xieyunfei
36,100,632,158,627,160,Click,360,mouse,computer,xieyunfei
36,100,732,158,741,161,Click,320,mouse,computer,xieyunfei
36,100,632,158,602,161,Click,315,mouse,computer,xieyunfei
36,100,732,158,740,162,Click,516,mouse,computer,xieyunfei
36,100,632,158,626,162,Click,433,mouse,computer,xieyunfei
36,100,732,158,740,163,Click,349,mouse,computer,xieyunfei
36,100,632,158,637,163,Click,387,mouse,computer,xieyunfei
36,100,732,158,744,161,Click,360,mouse,computer,xieyunfei
36,100,632,158,640,161,Click,351,mouse,computer,xieyunfei
36,100,732,158,748,163,Click,344,mouse,computer,xieyunfei
36,100,632,158,633,163,Click,457,mouse,computer,xieyunfei
36,100,732,158,736,162,Click,343,mouse,computer,xieyunfei
36,100,632,158,617,161,Click,312,mouse,computer,xieyunfei
36,100,732,158,730,161,Click,473,mouse,computer,xieyunfei
36,100,632,158,643,164,Click,383,mouse,computer,xieyunfei
36,200,782,158,780,162,Click,537,mouse,computer,xieyunfei
36,200,582,158,575,159,Click,625,mouse,computer,xieyunfei
36,200,782,158,787,165,Click,615,mouse,computer,xieyunfei
36,200,582,158,582,165,Click,543,mouse,computer,xieyunfei
36,200,782,158,789,168,Click,512,mouse,computer,xieyunfei
36,200,582,158,586,163,Click,536,mouse,computer,xieyunfei
36,200,782,158,773,162,Click,512,mouse,computer,xieyunfei
36,200,582,158,577,160,Click,496,mouse,computer,xieyunfei
36,200,782,158,772,158,Click,504,mouse,computer,xieyunfei
36,200,582,158,580,159,Click,464,mouse,computer,xieyunfei
36,200,782,158,783,159,Click,472,mouse,computer,xieyunfei
36,200,582,158,588,161,Click,504,mouse,computer,xieyunfei
36,200,782,158,772,159,Click,560,mouse,computer,xieyunfei
36,200,582,158,586,158,Click,520,mouse,computer,xieyunfei
