w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
24,100,732,158,732,164,Click,511,mouse,computer,chenchong
24,100,632,158,635,157,Click,665,mouse,computer,chenchong
24,100,732,158,738,160,Click,639,mouse,computer,chenchong
24,100,632,158,637,154,Click,745,mouse,computer,chenchong
24,100,732,158,732,157,Click,480,mouse,computer,chenchong
24,100,632,158,624,155,Click,480,mouse,computer,chenchong
24,100,732,158,733,161,Click,600,mouse,computer,chenchong
24,100,632,158,634,158,Click,616,mouse,computer,chenchong
24,100,732,158,734,159,Click,672,mouse,computer,chenchong
24,100,632,158,641,156,Click,672,mouse,computer,chenchong
24,100,732,158,734,156,Click,696,mouse,computer,chenchong
24,100,632,158,640,159,Click,624,mouse,computer,chenchong
24,100,732,158,739,160,Click,503,mouse,computer,chenchong
24,100,632,158,624,160,Click,569,mouse,computer,chenchong
24,100,732,158,730,159,Click,672,mouse,computer,chenchong
24,100,632,158,632,156,Click,583,mouse,computer,chenchong
24,100,732,158,735,162,Click,697,mouse,computer,chenchong
24,100,632,158,630,159,Click,440,mouse,computer,chenchong
36,200,782,158,778,163,Click,673,mouse,computer,chenchong
36,200,582,158,593,155,Click,520,mouse,computer,chenchong
36,200,782,158,776,159,Click,711,mouse,computer,chenchong
36,200,582,158,591,155,Click,584,mouse,computer,chenchong
36,200,782,158,790,159,Click,552,mouse,computer,chenchong
36,200,582,158,562,152,Click,464,mouse,computer,chenchong
36,200,782,158,784,163,Click,632,mouse,computer,chenchong
36,200,582,158,589,157,Click,617,mouse,computer,chenchong
36,200,782,158,773,164,Click,471,mouse,computer,chenchong
36,200,582,158,606,162,Click,513,mouse,computer,chenchong
36,200,782,158,790,167,Click,479,mouse,computer,chenchong
36,200,582,158,588,159,Click,544,mouse,computer,chenchong
36,200,782,158,775,162,Click,488,mouse,computer,chenchong
36,200,582,158,571,154,Click,496,mouse,computer,chenchong
36,200,782,158,795,167,Click,856,mouse,computer,chenchong
36,200,582,158,606,159,Click,656,mouse,computer,chenchong
36,200,782,158,793,166,Click,472,mouse,computer,chenchong
36,200,582,158,586,156,Click,503,mouse,computer,chenchong
36,300,832,158,835,169,Click,640,mouse,computer,chenchong
36,300,532,158,527,160,Click,754,mouse,computer,chenchong
36,300,832,158,819,157,Click,726,mouse,computer,chenchong
36,300,532,158,537,154,Click,722,mouse,computer,chenchong
36,300,832,158,842,147,Click,535,mouse,computer,chenchong
36,300,532,158,529,158,Click,688,mouse,computer,chenchong
36,300,832,158,807,157,Click,649,mouse,computer,chenchong
36,300,532,158,533,159,Click,608,mouse,computer,chenchong
36,300,832,158,826,160,Click,695,mouse,computer,chenchong
36,300,532,158,528,154,Click,673,mouse,computer,chenchong
36,300,832,158,831,162,Click,720,mouse,computer,chenchong
36,300,532,158,535,158,Click,608,mouse,computer,chenchong
36,300,832,158,831,161,Click,584,mouse,computer,chenchong
36,300,532,158,572,160,Click,558,mouse,computer,chenchong
36,300,832,158,830,162,Click,506,mouse,computer,chenchong
36,300,532,158,536,158,Click,623,mouse,computer,chenchong
36,300,832,158,845,157,Click,864,mouse,computer,chenchong
36,300,532,158,525,156,Click,856,mouse,computer,chenchong
