w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
36,300,532,158,537,158,Click,599,mouse,computer,wuyongyu
36,300,832,158,830,159,Click,600,mouse,computer,wuyongyu
36,300,532,158,542,155,Click,608,mouse,computer,wuyongyu
36,300,832,158,837,159,Click,537,mouse,computer,wuyongyu
36,300,532,158,512,157,Click,623,mouse,computer,wuyongyu
36,300,832,158,840,161,Click,608,mouse,computer,wuyongyu
36,300,532,158,528,159,Click,448,mouse,computer,wuyongyu
24,100,732,158,740,160,Click,456,mouse,computer,wuyongyu
24,100,632,158,621,155,Click,368,mouse,computer,wuyongyu
24,100,732,158,728,158,Click,424,mouse,computer,wuyongyu
24,100,632,158,631,155,Click,359,mouse,computer,wuyongyu
24,100,732,158,735,158,Click,370,mouse,computer,wuyongyu
24,100,632,158,636,158,Click,439,mouse,computer,wuyongyu
24,100,732,158,736,161,Click,393,mouse,computer,wuyongyu
24,100,632,158,618,155,Click,368,mouse,computer,wuyongyu
24,100,732,158,743,158,Click,352,mouse,computer,wuyongyu
24,100,632,158,624,155,Click,352,mouse,computer,wuyongyu
24,100,732,158,747,160,Click,352,mouse,computer,wuyongyu
24,100,632,158,646,158,Click,392,mouse,computer,wuyongyu
24,100,732,158,730,160,Click,537,mouse,computer,wuyongyu
24,100,632,158,627,156,Click,527,mouse,computer,wuyongyu
24,100,732,158,718,159,Click,335,mouse,computer,wuyongyu
24,100,632,158,600,157,Click,529,mouse,computer,wuyongyu
24,100,732,158,733,159,Click,600,mouse,computer,wuyongyu
24,100,632,158,630,158,Click,368,mouse,computer,wuyongyu
36,100,732,158,729,157,Click,481,mouse,computer,wuyongyu
36,100,632,158,640,155,Click,355,mouse,computer,wuyongyu
36,100,732,158,721,156,Click,332,mouse,computer,wuyongyu
36,100,632,158,641,153,Click,343,mouse,computer,wuyongyu
36,100,732,158,725,155,Click,329,mouse,computer,wuyongyu
36,100,632,158,631,155,Click,368,mouse,computer,wuyongyu
36,100,732,158,747,158,Click,369,mouse,computer,wuyongyu
36,100,632,158,637,157,Click,350,mouse,computer,wuyongyu
36,100,732,158,730,159,Click,336,mouse,computer,wuyongyu
36,100,632,158,645,158,Click,401,mouse,computer,wuyongyu
36,100,732,158,743,158,Click,304,mouse,computer,wuyongyu
36,100,632,158,643,156,Click,415,mouse,computer,wuyongyu
36,100,732,158,743,156,Click,312,mouse,computer,wuyongyu
36,100,632,158,625,152,Click,313,mouse,computer,wuyongyu
36,100,732,158,720,157,Click,338,mouse,computer,wuyongyu
36,100,632,158,637,156,Click,345,mouse,computer,wuyongyu
36,100,732,158,729,157,Click,349,mouse,computer,wuyongyu
36,100,632,158,616,155,Click,319,mouse,computer,wuyongyu
12,200,782,158,780,159,Click,816,mouse,computer,wuyongyu
12,200,582,158,580,158,Click,640,mouse,computer,wuyongyu
12,200,782,158,777,158,Click,696,mouse,computer,wuyongyu
12,200,582,158,586,160,Click,610,mouse,computer,wuyongyu
12,200,782,158,782,159,Click,792,mouse,computer,wuyongyu
12,200,582,158,588,160,Click,615,mouse,computer,wuyongyu
12,200,782,158,782,160,Click,655,mouse,computer,wuyongyu
12,200,582,158,580,161,Click,689,mouse,computer,wuyongyu
12,200,782,158,780,161,Click,808,mouse,computer,wuyongyu
12,200,582,158,581,158,Click,688,mouse,computer,wuyongyu
12,200,782,158,781,160,Click,535,mouse,computer,wuyongyu
12,200,582,158,582,156,Click,792,mouse,computer,wuyongyu
12,200,782,158,786,156,Click,608,mouse,computer,wuyongyu
12,200,582,158,587,159,Click,849,mouse,computer,wuyongyu
12,200,782,158,790,162,Click,792,mouse,computer,wuyongyu
12,200,582,158,587,156,Click,792,mouse,computer,wuyongyu
12,200,782,158,789,160,Click,826,mouse,computer,wuyongyu
12,200,582,158,585,158,Click,917,mouse,computer,wuyongyu
