w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
12,200,291,94,294,99,Click,556,finger, mobileDevice,liuzf
12,200,91,94,96,95,Click,545,finger, mobileDevice,liuzf
12,200,291,94,295,96,Click,478,finger, mobileDevice,liuzf
12,200,91,94,91,105,Click,519,finger, mobileDevice,liuzf
12,200,291,94,292,101,Click,455,finger, mobileDevice,liuzf
12,200,91,94,87,101,Click,487,finger, mobileDevice,liuzf
12,200,291,94,298,99,Click,519,finger, mobileDevice,liuzf
12,200,91,94,93,92,Click,530,finger, mobileDevice,liuzf
12,200,291,94,285,96,Click,478,finger, mobileDevice,liuzf
12,200,91,94,100,104,Click,558,finger, mobileDevice,liuzf
36,200,291,94,280,111,Click,1036,finger, mobileDevice,liuzf
36,200,91,94,75,94,Click,506,finger, mobileDevice,liuzf
36,200,291,94,300,103,Click,411,finger, mobileDevice,liuzf
36,200,91,94,83,99,Click,426,finger, mobileDevice,liuzf
36,200,291,94,289,101,Click,359,finger, mobileDevice,liuzf
36,200,91,94,85,88,Click,400,finger, mobileDevice,liuzf
36,200,291,94,298,102,Click,361,finger, mobileDevice,liuzf
36,200,91,94,79,94,Click,489,finger, mobileDevice,liuzf
36,200,291,94,293,99,Click,361,finger, mobileDevice,liuzf
36,200,91,94,93,103,Click,427,finger, mobileDevice,liuzf
36,200,291,94,288,97,Click,384,finger, mobileDevice,liuzf
36,200,91,94,82,104,Click,398,finger, mobileDevice,liuzf
36,200,291,94,294,105,Click,399,finger, mobileDevice,liuzf
36,200,91,94,89,98,Click,456,finger, mobileDevice,liuzf
36,200,291,94,287,98,Click,345,finger, mobileDevice,liuzf
36,200,91,94,83,87,Click,399,finger, mobileDevice,liuzf
36,200,291,94,292,108,Click,356,finger, mobileDevice,liuzf
36,200,91,94,84,99,Click,374,finger, mobileDevice,liuzf
12,300,341,94,342,102,Click,724,finger, mobileDevice,liuzf
12,300,41,94,50,88,Click,660,finger, mobileDevice,liuzf
12,300,341,94,336,91,Click,687,finger, mobileDevice,liuzf
12,300,41,94,46,102,Click,676,finger, mobileDevice,liuzf
12,300,341,94,344,103,Click,608,finger, mobileDevice,liuzf
12,300,41,94,40,92,Click,712,finger, mobileDevice,liuzf
12,300,341,94,340,91,Click,623,finger, mobileDevice,liuzf
12,300,41,94,51,95,Click,642,finger, mobileDevice,liuzf
12,300,341,94,346,100,Click,708,finger, mobileDevice,liuzf
12,300,41,94,43,104,Click,663,finger, mobileDevice,liuzf
12,300,341,94,342,93,Click,555,finger, mobileDevice,liuzf
12,300,41,94,37,100,Click,573,finger, mobileDevice,liuzf
12,300,341,94,339,98,Click,596,finger, mobileDevice,liuzf
12,300,41,94,37,96,Click,584,finger, mobileDevice,liuzf
12,300,341,94,335,94,Click,610,finger, mobileDevice,liuzf
12,300,41,94,44,85,Click,714,finger, mobileDevice,liuzf
12,300,341,94,348,101,Click,532,finger, mobileDevice,liuzf
12,300,41,94,41,92,Click,649,finger, mobileDevice,liuzf
36,300,341,94,340,90,Click,571,finger, mobileDevice,liuzf
36,300,41,94,37,98,Click,532,finger, mobileDevice,liuzf
36,300,341,94,338,108,Click,491,finger, mobileDevice,liuzf
36,300,41,94,46,86,Click,610,finger, mobileDevice,liuzf
36,300,341,94,340,90,Click,480,finger, mobileDevice,liuzf
36,300,41,94,50,98,Click,492,finger, mobileDevice,liuzf
36,300,341,94,338,93,Click,517,finger, mobileDevice,liuzf
36,300,41,94,40,100,Click,558,finger, mobileDevice,liuzf
36,300,341,94,341,104,Click,431,finger, mobileDevice,liuzf
36,300,41,94,36,104,Click,526,finger, mobileDevice,liuzf
36,300,341,94,332,83,Click,438,finger, mobileDevice,liuzf
36,300,41,94,51,99,Click,546,finger, mobileDevice,liuzf
36,300,341,94,342,93,Click,503,finger, mobileDevice,liuzf
36,300,41,94,42,106,Click,557,finger, mobileDevice,liuzf
36,300,341,94,341,89,Click,432,finger, mobileDevice,liuzf
36,300,41,94,42,96,Click,552,finger, mobileDevice,liuzf
36,300,341,94,349,92,Click,490,finger, mobileDevice,liuzf
36,300,41,94,33,99,Click,504,finger, mobileDevice,liuzf
