w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
36,100,241,94,255,101,Click,212,finger, mobileDevice,chenchong
36,100,141,94,144,96,Click,237,finger, mobileDevice,chenchong
36,100,241,94,251,102,Click,211,finger, mobileDevice,chenchong
36,100,141,94,142,102,Click,226,finger, mobileDevice,chenchong
36,100,241,94,244,105,Click,199,finger, mobileDevice,chenchong
36,100,141,94,144,101,Click,276,finger, mobileDevice,chenchong
36,100,241,94,259,93,Click,199,finger, mobileDevice,chenchong
36,100,141,94,146,94,Click,251,finger, mobileDevice,chenchong
36,100,241,94,251,100,Click,212,finger, mobileDevice,chenchong
36,100,141,94,142,97,Click,211,finger, mobileDevice,chenchong
24,100,241,94,256,100,Click,251,finger, mobileDevice,chenchong
24,100,141,94,141,94,Click,253,finger, mobileDevice,chenchong
24,100,241,94,245,98,Click,210,finger, mobileDevice,chenchong
24,100,141,94,137,91,Click,224,finger, mobileDevice,chenchong
24,100,241,94,249,94,Click,213,finger, mobileDevice,chenchong
24,100,141,94,129,98,Click,224,finger, mobileDevice,chenchong
24,100,241,94,242,106,Click,226,finger, mobileDevice,chenchong
24,100,141,94,141,107,Click,763,finger, mobileDevice,chenchong
24,100,241,94,259,104,Click,209,finger, mobileDevice,chenchong
24,100,141,94,142,101,Click,293,finger, mobileDevice,chenchong
24,100,241,94,250,105,Click,250,finger, mobileDevice,chenchong
24,100,141,94,140,102,Click,252,finger, mobileDevice,chenchong
24,100,241,94,254,110,Click,237,finger, mobileDevice,chenchong
24,100,141,94,148,103,Click,251,finger, mobileDevice,chenchong
24,100,241,94,248,100,Click,238,finger, mobileDevice,chenchong
24,100,141,94,148,101,Click,238,finger, mobileDevice,chenchong
24,100,241,94,248,101,Click,238,finger, mobileDevice,chenchong
24,100,141,94,156,104,Click,545,finger, mobileDevice,chenchong
36,300,341,94,340,99,Click,479,finger, mobileDevice,chenchong
36,300,41,94,43,104,Click,518,finger, mobileDevice,chenchong
36,300,341,94,340,100,Click,478,finger, mobileDevice,chenchong
36,300,41,94,32,92,Click,532,finger, mobileDevice,chenchong
36,300,341,94,340,95,Click,478,finger, mobileDevice,chenchong
36,300,41,94,37,98,Click,464,finger, mobileDevice,chenchong
36,300,341,94,322,92,Click,407,finger, mobileDevice,chenchong
36,300,41,94,44,94,Click,471,finger, mobileDevice,chenchong
36,300,341,94,341,95,Click,478,finger, mobileDevice,chenchong
36,300,41,94,51,95,Click,531,finger, mobileDevice,chenchong
36,300,341,94,336,98,Click,465,finger, mobileDevice,chenchong
36,300,41,94,55,94,Click,532,finger, mobileDevice,chenchong
36,300,341,94,328,88,Click,476,finger, mobileDevice,chenchong
36,300,41,94,41,97,Click,558,finger, mobileDevice,chenchong
36,300,341,94,330,89,Click,466,finger, mobileDevice,chenchong
36,300,41,94,39,108,Click,506,finger, mobileDevice,chenchong
36,300,341,94,339,86,Click,471,finger, mobileDevice,chenchong
36,300,41,94,37,100,Click,458,finger, mobileDevice,chenchong
24,200,291,94,290,94,Click,464,finger, mobileDevice,chenchong
24,200,91,94,89,98,Click,466,finger, mobileDevice,chenchong
24,200,291,94,286,100,Click,425,finger, mobileDevice,chenchong
24,200,91,94,89,99,Click,491,finger, mobileDevice,chenchong
24,200,291,94,290,102,Click,425,finger, mobileDevice,chenchong
24,200,91,94,95,107,Click,452,finger, mobileDevice,chenchong
24,200,291,94,287,89,Click,391,finger, mobileDevice,chenchong
24,200,91,94,96,92,Click,447,finger, mobileDevice,chenchong
24,200,291,94,288,99,Click,371,finger, mobileDevice,chenchong
24,200,91,94,93,99,Click,387,finger, mobileDevice,chenchong
24,200,291,94,285,99,Click,385,finger, mobileDevice,chenchong
24,200,91,94,97,100,Click,429,finger, mobileDevice,chenchong
24,200,291,94,280,99,Click,377,finger, mobileDevice,chenchong
24,200,91,94,82,97,Click,377,finger, mobileDevice,chenchong
24,200,291,94,274,97,Click,359,finger, mobileDevice,chenchong
24,200,91,94,87,90,Click,346,finger, mobileDevice,chenchong
24,200,291,94,278,96,Click,317,finger, mobileDevice,chenchong
24,200,91,94,92,96,Click,320,finger, mobileDevice,chenchong
