w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
24,200,291,94,292,103,Click,359,finger, mobileDevice,liufeng
24,200,91,94,84,94,Click,374,finger, mobileDevice,liufeng
24,200,291,94,289,94,Click,330,finger, mobileDevice,liufeng
24,200,91,94,84,99,Click,360,finger, mobileDevice,liufeng
24,200,291,94,284,94,Click,400,finger, mobileDevice,liufeng
24,200,91,94,81,90,Click,410,finger, mobileDevice,liufeng
24,200,291,94,283,90,Click,317,finger, mobileDevice,liufeng
24,200,91,94,78,96,Click,425,finger, mobileDevice,liufeng
24,200,291,94,277,106,Click,359,finger, mobileDevice,liufeng
24,200,91,94,87,105,Click,369,finger, mobileDevice,liufeng
36,200,291,94,277,95,Click,385,finger, mobileDevice,liufeng
36,200,91,94,94,104,Click,391,finger, mobileDevice,liufeng
36,200,291,94,283,106,Click,383,finger, mobileDevice,liufeng
36,200,91,94,104,90,Click,450,finger, mobileDevice,liufeng
36,200,291,94,281,96,Click,372,finger, mobileDevice,liufeng
36,200,91,94,86,97,Click,391,finger, mobileDevice,liufeng
36,200,291,94,280,95,Click,367,finger, mobileDevice,liufeng
36,200,91,94,107,88,Click,360,finger, mobileDevice,liufeng
36,200,291,94,280,104,Click,439,finger, mobileDevice,liufeng
36,200,91,94,91,99,Click,399,finger, mobileDevice,liufeng
36,200,291,94,280,99,Click,372,finger, mobileDevice,liufeng
36,200,91,94,85,103,Click,379,finger, mobileDevice,liufeng
36,200,291,94,278,96,Click,325,finger, mobileDevice,liufeng
36,200,91,94,87,92,Click,370,finger, mobileDevice,liufeng
36,200,291,94,281,106,Click,385,finger, mobileDevice,liufeng
36,200,91,94,84,96,Click,373,finger, mobileDevice,liufeng
36,200,291,94,282,105,Click,317,finger, mobileDevice,liufeng
36,200,91,94,83,100,Click,318,finger, mobileDevice,liufeng
36,100,241,94,244,96,Click,224,finger, mobileDevice,liufeng
36,100,141,94,141,95,Click,279,finger, mobileDevice,liufeng
36,100,241,94,245,95,Click,211,finger, mobileDevice,liufeng
36,100,141,94,144,93,Click,239,finger, mobileDevice,liufeng
36,100,241,94,235,99,Click,211,finger, mobileDevice,liufeng
36,100,141,94,133,99,Click,238,finger, mobileDevice,liufeng
36,100,241,94,246,102,Click,225,finger, mobileDevice,liufeng
36,100,141,94,143,94,Click,252,finger, mobileDevice,liufeng
36,100,241,94,247,91,Click,214,finger, mobileDevice,liufeng
36,100,141,94,142,82,Click,234,finger, mobileDevice,liufeng
36,100,241,94,248,85,Click,238,finger, mobileDevice,liufeng
36,100,141,94,145,90,Click,251,finger, mobileDevice,liufeng
36,100,241,94,253,98,Click,225,finger, mobileDevice,liufeng
36,100,141,94,142,93,Click,238,finger, mobileDevice,liufeng
36,100,241,94,249,105,Click,237,finger, mobileDevice,liufeng
36,100,141,94,145,99,Click,225,finger, mobileDevice,liufeng
36,100,241,94,248,100,Click,213,finger, mobileDevice,liufeng
36,100,141,94,139,94,Click,264,finger, mobileDevice,liufeng
12,200,291,94,290,94,Click,546,finger, mobileDevice,liufeng
12,200,91,94,90,100,Click,517,finger, mobileDevice,liufeng
12,200,291,94,293,91,Click,516,finger, mobileDevice,liufeng
12,200,91,94,82,95,Click,519,finger, mobileDevice,liufeng
12,200,291,94,290,91,Click,532,finger, mobileDevice,liufeng
12,200,91,94,99,94,Click,504,finger, mobileDevice,liufeng
12,200,291,94,288,94,Click,424,finger, mobileDevice,liufeng
12,200,91,94,86,96,Click,532,finger, mobileDevice,liufeng
12,200,291,94,277,96,Click,424,finger, mobileDevice,liufeng
12,200,91,94,97,94,Click,492,finger, mobileDevice,liufeng
12,200,291,94,284,94,Click,451,finger, mobileDevice,liufeng
12,200,91,94,99,94,Click,504,finger, mobileDevice,liufeng
12,200,291,94,286,97,Click,452,finger, mobileDevice,liufeng
12,200,91,94,89,86,Click,518,finger, mobileDevice,liufeng
12,200,291,94,288,102,Click,464,finger, mobileDevice,liufeng
12,200,91,94,89,91,Click,530,finger, mobileDevice,liufeng
12,200,291,94,286,103,Click,425,finger, mobileDevice,liufeng
12,200,91,94,89,92,Click,519,finger, mobileDevice,liufeng
