w,A,TargetX,TargetY,EndpointX,EndpointY,EventType,Time,Device,Platform,UserName
12,100,241,94,238,93,Click,211,finger, mobileDevice,zhangzheng
12,100,141,94,133,99,Click,213,finger, mobileDevice,zhangzheng
12,100,241,94,251,100,Click,238,finger, mobileDevice,zhangzheng
12,100,141,94,140,94,Click,238,finger, mobileDevice,zhangzheng
12,100,241,94,245,97,Click,239,finger, mobileDevice,zhangzheng
12,100,141,94,138,94,Click,238,finger, mobileDevice,zhangzheng
12,100,241,94,249,92,Click,238,finger, mobileDevice,zhangzheng
12,100,141,94,146,89,Click,239,finger, mobileDevice,zhangzheng
12,100,241,94,251,87,Click,225,finger, mobileDevice,zhangzheng
12,100,141,94,137,94,Click,251,finger, mobileDevice,zhangzheng
12,100,241,94,248,106,Click,265,finger, mobileDevice,zhangzheng
12,100,141,94,142,96,Click,238,finger, mobileDevice,zhangzheng
12,100,241,94,249,99,Click,239,finger, mobileDevice,zhangzheng
12,100,141,94,148,90,Click,252,finger, mobileDevice,zhangzheng
12,100,241,94,247,96,Click,238,finger, mobileDevice,zhangzheng
12,100,141,94,146,91,Click,212,finger, mobileDevice,zhangzheng
24,300,341,94,338,97,Click,479,finger, mobileDevice,zhangzheng
24,300,41,94,31,90,Click,533,finger, mobileDevice,zhangzheng
24,300,341,94,346,93,Click,531,finger, mobileDevice,zhangzheng
24,300,41,94,31,103,Click,519,finger, mobileDevice,zhangzheng
24,300,341,94,338,98,Click,491,finger, mobileDevice,zhangzheng
24,300,41,94,39,92,Click,507,finger, mobileDevice,zhangzheng
24,300,341,94,349,103,Click,467,finger, mobileDevice,zhangzheng
24,300,41,94,51,102,Click,490,finger, mobileDevice,zhangzheng
24,300,341,94,346,106,Click,454,finger, mobileDevice,zhangzheng
24,300,41,94,38,91,Click,452,finger, mobileDevice,zhangzheng
24,300,341,94,342,104,Click,491,finger, mobileDevice,zhangzheng
24,300,41,94,43,100,Click,455,finger, mobileDevice,zhangzheng
